"","symbol","logFC","P.Value","adj.P.Val","description","MEcolor","gene.signif.corr","gene.signif.corr.pval"
"533","Znhit6",-0.0887365632793529,0.2442,0.975036798561151,"zinc finger, HIT type 6","blue",0.410336774774238,0.101843328427208
"534","Mrpl28",0.0699929743969934,0.2444,0.975036798561151,"mitochondrial ribosomal protein L28","blue",-0.283879720689325,0.26949518289044
"535","Pld4",0.187339319270971,0.2444,0.975036798561151,"phospholipase D family, member 4","blue",-0.365049842779692,0.149647719381597
"536","Anapc11",0.25103777946208,0.245,0.975036798561151,"anaphase promoting complex subunit 11","blue",-0.391949019155162,0.119713275466403
"537","Slc38a1",-0.11735718996547,0.2452,0.975036798561151,"solute carrier family 38, member 1","blue",0.453708006975844,0.0673600457347056
"538","Ttc3",-0.117814095920687,0.2454,0.975036798561151,"tetratricopeptide repeat domain 3","blue",0.544490033866385,0.0238296395158256
"539","Arid4a",-0.215297027722886,0.2458,0.975036798561151,"AT rich interactive domain 4A (RBP1-like)","blue",0.551481785906414,0.0217433561727346
"540","Rtn3",0.0402139320209205,0.2464,0.975036798561151,"reticulon 3","blue",-0.389040499588275,0.122728927826436
"541","Trim8",0.156840237412214,0.2464,0.975036798561151,"tripartite motif-containing 8","blue",-0.335425026493202,0.188116314547725
"542","Atf6b",0.125696588777244,0.2478,0.975036798561151,"activating transcription factor 6 beta","blue",-0.309771709013784,0.226286713899936
"543","Gtf2a2",0.19137762985839,0.249,0.975036798561151,"general transcription factor II A, 2","blue",-0.355024675304545,0.162005699152253
"544","Nktr",-0.200235596286021,0.249,0.975036798561151,"natural killer tumor recognition sequence","blue",0.502244716987424,0.0399276352534847
"545","Pnpla8",-0.0682643246338186,0.2492,0.975036798561151,"patatin-like phospholipase domain containing 8","blue",0.383623799194745,0.128485970821255
"546","Cep83",-0.266697940692117,0.2512,0.975036798561151,"centrosomal protein 83","blue",0.38056996925547,0.131813198869766
"547","Npepps",-0.112210114542594,0.2514,0.975036798561151,"aminopeptidase puromycin sensitive","blue",0.351688609407481,0.16626648910546
"548","Dnaaf2",0.127606850552986,0.2526,0.975036798561151,"dynein, axonemal assembly factor 2","blue",-0.42120218590064,0.0922251757864341
"549","Rapgef6",-0.153168734567465,0.253,0.975036798561151,"Rap guanine nucleotide exchange factor (GEF) 6","blue",0.322324712478328,0.207036219099081
"550","Mrps24",0.118805210493301,0.2534,0.975036798561151,"mitochondrial ribosomal protein S24","blue",-0.268071059147049,0.298203882886924
"551","Pcbp3",0.152223442332091,0.2536,0.975036798561151,"poly(rC) binding protein 3","blue",-0.28123653337373,0.274172482562263
"552","Trappc14",-0.108172276055421,0.254,0.975036798561151,"trafficking protein particle complex 14","blue",0.414591398889237,0.0979956627397097
"553","Ssb",-0.141278556840259,0.255,0.975036798561151,"small RNA binding exonuclease protection factor La","blue",0.543711460083289,0.0240712371249964
"554","Med1",-0.149997705007632,0.2552,0.975036798561151,"mediator complex subunit 1","blue",0.427932983113772,0.0866051189042188
"555","Nkapd1",-0.168993880749443,0.2558,0.975036798561151,"NKAP domain containing 1","blue",0.316291500015064,0.216150723053553
"556","Gpt",0.153650564428535,0.2564,0.975036798561151,"glutamic pyruvic transaminase, soluble","blue",-0.273915392849472,0.287385237755026
"557","Npm1",-0.139158138077534,0.2566,0.975036798561151,"nucleophosmin 1","blue",0.37225236337186,0.141177361554718
"558","Ubl3",0.0722600446082922,0.2568,0.975036798561151,"ubiquitin-like 3","blue",-0.367520011086316,0.146704585363245
"559","Ank2",-0.157633663662212,0.257,0.975036798561151,"ankyrin 2, brain","blue",0.48195882915913,0.05010197674047
"560","Ccdc112",-0.216222912135572,0.2574,0.975036798561151,"coiled-coil domain containing 112","blue",0.445419833682526,0.0731661589071398
"561","Ubxn8",-0.13086857057309,0.2574,0.975036798561151,"UBX domain protein 8","blue",0.420636858028346,0.0927088555755929
"562","Polb",0.0902374071213936,0.2576,0.975036798561151,"polymerase (DNA directed), beta","blue",-0.286004114706897,0.26577170199357
"563","Tmem205",0.13178677335655,0.2578,0.975036798561151,"transmembrane protein 205","blue",-0.369473730416701,0.144405043793915
"564","Chrnb4",-0.190413320436376,0.2596,0.975036798561151,"cholinergic receptor, nicotinic, beta polypeptide 4","blue",0.318941838869576,0.212115492990436
"565","Kdm3a",-0.222635032392658,0.26,0.975036798561151,"lysine (K)-specific demethylase 3A","blue",0.399791000749122,0.111842157311684
"566","Tmx2",-0.0702227842576804,0.2604,0.975036798561151,"thioredoxin-related transmembrane protein 2","blue",0.0516808475579375,0.843838860700748
"567","Ift57",0.093825897226897,0.2614,0.975036798561151,"intraflagellar transport 57","blue",-0.215971909065657,0.405104032844493
"568","Them6",0.168268883103216,0.2622,0.975036798561151,"thioesterase superfamily member 6","blue",-0.197103926315533,0.448292734211486
"569","Mapre3",0.102734291922131,0.2628,0.975036798561151,"microtubule-associated protein, RP/EB family, member 3","blue",-0.26307936612846,0.307634258070918
"570","Lbhd1",0.0977467054441661,0.2632,0.975036798561151,"LBH domain containing 1","blue",-0.159823150593675,0.540052375674606
"571","Ubp1",0.110839749401395,0.2636,0.975036798561151,"upstream binding protein 1","blue",-0.317458752657477,0.214367489454566
"572","Cacna1e",-0.398772950418912,0.264,0.975036798561151,"calcium channel, voltage-dependent, R type, alpha 1E subunit","blue",0.38562976219727,0.126332493570925
"573","Nop14",-0.141002291709615,0.264,0.975036798561151,"NOP14 nucleolar protein","blue",0.276846417982394,0.282050107062726
"574","Eif1",0.0554719815835973,0.2644,0.975036798561151,"eukaryotic translation initiation factor 1","blue",-0.38221467428097,0.130013906709019
"575","Rbm25",-0.116321226149362,0.265,0.975036798561151,"RNA binding motif protein 25","blue",0.451961957195475,0.0685539954638163
"576","Mmp16",-0.156479610018421,0.2652,0.975036798561151,"matrix metallopeptidase 16","blue",0.422857157200527,0.0908196570292824
"577","Psmd13",0.0814210222961869,0.2668,0.975036798561151,"proteasome (prosome, macropain) 26S subunit, non-ATPase, 13","blue",-0.461841655744994,0.0619992198094298
"578","Wdr12",-0.102437792920633,0.2688,0.975036798561151,"WD repeat domain 12","blue",0.253582813462249,0.326056667097225
"579","Blzf1",-0.154610413868971,0.2694,0.975036798561151,"basic leucine zipper nuclear factor 1","blue",0.209067336824881,0.420642897472038
"580","Xpot",-0.113353306612988,0.2704,0.975036798561151,"exportin, tRNA (nuclear export receptor for tRNAs)","blue",0.310661757020091,0.224885420981801
"581","Slc12a9",0.205258131603115,0.2712,0.975036798561151,"solute carrier family 12 (potassium/chloride transporters), member 9","blue",-0.401232033385824,0.11043654297809
"582","Pan2",0.144263112280863,0.2722,0.975036798561151,"PAN2 poly(A) specific ribonuclease subunit","blue",-0.288478946672802,0.261474217924935
"583","Mycbp2",-0.176027261391259,0.2726,0.975036798561151,"MYC binding protein 2, E3 ubiquitin protein ligase","blue",0.538209839256589,0.0258330050540421
"584","Snrpe",-0.0551648373489053,0.2728,0.975036798561151,"small nuclear ribonucleoprotein E","blue",0.212688334579864,0.41245506066734
"585","Dab1",-0.228515032742007,0.273,0.975036798561151,"disabled 1","blue",0.414972337214659,0.0976563074007244
"586","Carmil1",0.224034155558377,0.2734,0.975036798561151,"capping protein regulator and myosin 1 linker 1","blue",-0.202586811348294,0.435507674956103
"587","Pgm2l1",-0.0889466708386148,0.2734,0.975036798561151,"phosphoglucomutase 2-like 1","blue",0.410786659592225,0.10143146616747
"588","Nav3",-0.221358092320524,0.2736,0.975036798561151,"neuron navigator 3","blue",0.399698926803436,0.11193239547768
"589","Osgepl1",-0.203801272809292,0.274,0.975036798561151,"O-sialoglycoprotein endopeptidase-like 1","blue",0.143291950373626,0.583245102683905
"590","Slitrk4",-0.15406620366862,0.274,0.975036798561151,"SLIT and NTRK-like family, member 4","blue",0.487703018883677,0.0470429741621969
"591","Entpd2",0.0764599848794605,0.2742,0.975036798561151,"ectonucleoside triphosphate diphosphohydrolase 2","blue",-0.490633601824646,0.0455375674658007
"592","Ddx17",0.0780516297715241,0.2744,0.975036798561151,"DEAD box helicase 17","blue",-0.157078990527928,0.547121764300538
"593","Mdm4",-0.175496106894467,0.2744,0.975036798561151,"transformed mouse 3T3 cell double minute 4","blue",0.460169743526795,0.0630744524449574
"594","Ubn2",-0.195857020896628,0.2746,0.975036798561151,"ubinuclein 2","blue",0.433295115884686,0.0823083415902812
"595","Sf3b1",-0.115545239183873,0.2758,0.975036798561151,"splicing factor 3b, subunit 1","blue",0.471653962709701,0.0559603412687759
"596","Appl1",-0.120504303773349,0.2766,0.975036798561151,"adaptor protein, phosphotyrosine interaction, PH domain and leucine zipper containing 1","blue",0.25597876914381,0.321349402747801
"597","Ubn1",-0.16184886530934,0.2772,0.975036798561151,"ubinuclein 1","blue",0.390843859343609,0.120852956052438
"598","Apc",-0.231045525901096,0.2782,0.975036798561151,"APC, WNT signaling pathway regulator","blue",0.524345683419731,0.0307156780664366
"599","Smg8",-0.162525590759426,0.2794,0.975036798561151,"SMG8 nonsense mediated mRNA decay factor","blue",0.394435139312188,0.117177088986457
"600","Zfc3h1",-0.173520643291019,0.2812,0.975036798561151,"zinc finger, C3H1-type containing","blue",0.388885925511585,0.122890667703059
"601","Atp6v0c",0.0454779853182359,0.2816,0.975036798561151,"ATPase, H+ transporting, lysosomal V0 subunit C","blue",-0.355414809056991,0.161512291631517
"602","Mrpl2",0.133622065717178,0.2816,0.975036798561151,"mitochondrial ribosomal protein L2","blue",-0.34043433466393,0.181194396298995
"603","P4ha1",-0.109739212669254,0.2824,0.975036798561151,"procollagen-proline, 2-oxoglutarate 4-dioxygenase (proline 4-hydroxylase), alpha 1 polypeptide","blue",0.203954559989072,0.432348012437235
"604","Cisd2",0.119374857097929,0.2826,0.975036798561151,"CDGSH iron sulfur domain 2","blue",-0.200866876775639,0.439497801715925
"605","Lamtor2",0.0728025257317384,0.2832,0.975036798561151,"late endosomal/lysosomal adaptor, MAPK and MTOR activator 2","blue",-0.438979947020977,0.0779241941288377
"606","Ing1",-0.1162197944548,0.2836,0.975036798561151,"inhibitor of growth family, member 1","blue",0.238699724148283,0.356186856737534
"607","Mrpl52",0.0973050799557207,0.2836,0.975036798561151,"mitochondrial ribosomal protein L52","blue",-0.424224340669117,0.0896702318894586
"608","Rfc1",-0.139159280111515,0.2846,0.975036798561151,"replication factor C (activator 1) 1","blue",0.266216261220809,0.301687575500156
"609","Cttnbp2",-0.225795555491241,0.2856,0.975036798561151,"cortactin binding protein 2","blue",0.351499067930009,0.16651081175879
"610","Fzd2",-0.142021817611936,0.2858,0.975036798561151,"frizzled class receptor 2","blue",0.336205387919357,0.187026686778623
"611","Fundc1",-0.0730794325388455,0.2862,0.975036798561151,"FUN14 domain containing 1","blue",0.169113096803171,0.516429074948437
"612","Bri3",0.0749988872472658,0.287,0.975036798561151,"brain protein I3","blue",-0.305485895356487,0.233112290497273
"613","Mrpl14",0.0860714248733503,0.2876,0.975036798561151,"mitochondrial ribosomal protein L14","blue",-0.456374311239892,0.0655664696012098
"614","Pcm1",-0.186399234906193,0.2876,0.975036798561151,"pericentriolar material 1","blue",0.377723827633458,0.134967529097376
"615","Kctd17",0.110164477455424,0.2882,0.975036798561151,"potassium channel tetramerisation domain containing 17","blue",-0.332690815954785,0.191967176263272
"616","Map7d2",-0.0995078735931774,0.2886,0.975036798561151,"MAP7 domain containing 2","blue",0.419453032406047,0.0937276061003103
"617","Mosmo",-0.150036213905712,0.289,0.975036798561151,"modulator of smoothened","blue",0.369381744452945,0.144512753598892
"618","Suclg2",0.0816257013144019,0.2894,0.975036798561151,"succinate-Coenzyme A ligase, GDP-forming, beta subunit","blue",-0.336558828782601,0.186534549391136
"619","Ptpn13",-0.194377736262963,0.2904,0.975036798561151,"protein tyrosine phosphatase, non-receptor type 13","blue",0.315932914450014,0.216700455147692
"620","Pik3ip1",0.138876064155258,0.291,0.975036798561151,"phosphoinositide-3-kinase interacting protein 1","blue",-0.507263813068373,0.037672038967782
"621","Gstm3",0.0933763147907936,0.2922,0.975036798561151,"glutathione S-transferase, mu 3","blue",-0.524976113198632,0.0304793370301568
"622","Ankrd12",-0.195557718898913,0.2926,0.975036798561151,"ankyrin repeat domain 12","blue",0.458625279292811,0.0640799191473224
"623","Mapk10",-0.0685454637663954,0.2928,0.975036798561151,"mitogen-activated protein kinase 10","blue",0.252763802232422,0.327674910656711
"624","Rif1",-0.170924623250892,0.293,0.975036798561151,"replication timing regulatory factor 1","blue",0.451377440715895,0.0689571440135024
"625","Rhoc",0.184358308471468,0.2934,0.975036798561151,"ras homolog family member C","blue",-0.291218402712545,0.25676769747958
"626","Zc3h7a",-0.152279502224699,0.294,0.975036798561151,"zinc finger CCCH type containing 7 A","blue",0.201636178575057,0.437710757033432
"627","Fubp1",-0.0985379542010776,0.2942,0.975036798561151,"far upstream element (FUSE) binding protein 1","blue",0.297433342101076,0.246286739268267
"628","Serf2",0.144859867070252,0.295,0.975036798561151,"small EDRK-rich factor 2","blue",-0.480451321793159,0.0509289372148213
"629","Tpra1",-0.126306465145547,0.2952,0.975036798561151,"transmembrane protein, adipocyte asscociated 1","blue",0.213220404255657,0.411259119822983
"630","Ubr5",-0.191579497043453,0.2956,0.975036798561151,"ubiquitin protein ligase E3 component n-recognin 5","blue",0.512234110632421,0.0355352637303379
"631","Gtf3c1",-0.0993863391477623,0.2964,0.975036798561151,"general transcription factor III C 1","blue",0.556387229124844,0.0203665705072149
"632","Pum2",-0.10189635356469,0.2964,0.975036798561151,"pumilio RNA-binding family member 2","blue",0.346339255793333,0.173254940648766
"633","Nsun6",-0.212648955978527,0.2982,0.975036798561151,"NOL1/NOP2/Sun domain family member 6","blue",0.268785297269929,0.296868842757169
"634","Ubl7",0.0764184544439885,0.2988,0.975036798561151,"ubiquitin-like 7 (bone marrow stromal cell-derived)","blue",-0.367039779429781,0.147273638102318
"635","Kat6a",-0.18748052060684,0.2996,0.975036798561151,"K(lysine) acetyltransferase 6A","blue",0.371126693511256,0.142478908604303
"636","Zzef1",-0.2031985943055,0.2998,0.975036798561151,"zinc finger, ZZ-type with EF hand domain 1","blue",0.430356749903298,0.0846432942173812
"637","Ndufaf1",0.0943786572987557,0.3004,0.975036798561151,"NADH:ubiquinone oxidoreductase complex assembly factor 1","blue",-0.507990678322508,0.0373535978779132
"638","Srsf3",0.0692955702899134,0.3004,0.975036798561151,"serine and arginine-rich splicing factor 3","blue",-0.266488431698287,0.301174870686349
"639","Ash1l",-0.146682714027865,0.3012,0.975036798561151,"ASH1 like histone lysine methyltransferase","blue",0.409270792149043,0.102823972493266
"640","Ncoa7",-0.123436209130837,0.3014,0.975036798561151,"nuclear receptor coactivator 7","blue",0.566908127906369,0.0176432310812547
"641","Hnrnpd",-0.0862577601511854,0.3016,0.975036798561151,"heterogeneous nuclear ribonucleoprotein D","blue",0.360233737860369,0.155501376478134
"642","Tspan13",0.0541841201391513,0.3016,0.975036798561151,"tetraspanin 13","blue",-0.42706391752191,0.08731648913067
"643","Ep300",-0.163024839993752,0.3022,0.975036798561151,"E1A binding protein p300","blue",0.394763410206215,0.116845052653139
"644","Clint1",-0.141129143146127,0.3026,0.975036798561151,"clathrin interactor 1","blue",0.461222513752388,0.0623958049797264
"645","Luc7l3",-0.0999604215825016,0.304,0.975036798561151,"LUC7-like 3 (S. cerevisiae)","blue",0.348211262736867,0.170787354213903
"646","Sptbn1",-0.108824666892412,0.3054,0.975036798561151,"spectrin beta, non-erythrocytic 1","blue",0.462091988360612,0.0618394028036643
"647","Hltf",-0.122238196702593,0.3056,0.975036798561151,"helicase-like transcription factor","blue",0.324930096260948,0.203178670582934
"648","Sdccag8",-0.137810480602051,0.3056,0.975036798561151,"serologically defined colon cancer antigen 8","blue",0.286003656706823,0.26577250130527
"649","Cand1",-0.107522802890311,0.3058,0.975036798561151,"cullin associated and neddylation disassociated 1","blue",0.218182299377606,0.400195380637183
